3_50_2a	Feasible	108.376	0	1798.15
3_50_3a	Feasible	1727.11	0	1799.88
3_50_4a	Feasible	4843.93	0	1799.8
3_50_5a	Feasible	10242.3	0	1799.61
3_50_10a	Feasible	37497.1	0	1799.74
3_50_15a	Feasible	65740.3	0	1799
3_50_20a	Feasible	86148.1	15876.5	1799.5
3_100_2a	Feasible	230.358	0	1727.21
3_100_3a	Feasible	2121.11	0	1772.62
3_100_4a	Feasible	3493.16	0	1799.28
3_100_5a	Feasible	7234.48	0	1799.5
3_100_10a	Feasible	38760.5	0	1799.7
3_100_15a	Feasible	58854	0	1799.8
3_100_20a	Feasible	81959.9	0	1799.22
3_200_2a	Feasible	236.701	0	1723.84
3_200_3a	Feasible	1408.54	0	1736.42
3_200_4a	Feasible	3680.86	0	1789.42
3_200_5a	Feasible	8274.47	0	1799.13
3_200_10a	Feasible	34901.8	0	1799.7
3_200_15a	Feasible	59119.6	0	1799.76
3_200_20a	Feasible	80097	0	1799.37
3_300_2a	Feasible	103.03	0	1799.47
3_300_3a	Feasible	1471.47	0	1735.59
3_300_4a	Feasible	3279.57	0	1774.14
3_300_5a	Feasible	9014.91	0	1799.04
3_300_10a	Feasible	37028.6	0	1799.61
3_300_15a	Feasible	61105.6	0	1799.75
3_300_20a	Feasible	89533.1	0	1799.83
3_400_2a	Feasible	93.905	0	1799.23
3_400_3a	Feasible	2062.86	0	1798.86
3_400_4a	Feasible	6917.87	0	1799.11
3_400_5a	Feasible	9103.47	0	1799.13
3_400_10a	Feasible	32611.9	0	1799.63
3_400_15a	Feasible	65681.9	0	1799.8
3_400_20a	Feasible	84340.9	0	1799.92
3_500_2a	Feasible	116.497	0	1799.14
3_500_3a	Feasible	1429.18	0	1799.28
3_500_4a	Feasible	5928.38	0	1799.18
3_500_5a	Feasible	5566.55	0	1799.06
3_500_10a	Feasible	44880.2	0	1799.54
3_500_15a	Feasible	70379.1	0	1799.88
3_500_20a	Feasible	76546.9	0	1799.95
3_50_2b	Feasible	233.444	0	1799.9
3_50_3b	Feasible	1619.99	0	1799.93
3_50_4b	Feasible	4811.94	0	1799.6
3_50_5b	Feasible	11453.3	0	1799.65
3_50_10b	Feasible	38845.7	0	1799.7
3_50_15b	Feasible	67606.9	0	1798.83
3_50_20b	Feasible	81418.2	17304.7	1799.3
3_100_2b	Feasible	188.676	0	1722.81
3_100_3b	Feasible	1671.87	0	1761.11
3_100_4b	Feasible	5293.17	0	1799.25
3_100_5b	Feasible	9195	0	1799.33
3_100_10b	Feasible	34028.2	0	1799.75
3_100_15b	Feasible	62369.2	0	1799.84
3_100_20b	Feasible	89503.4	0	1799.31
3_200_2b	Feasible	249.313	0	1714.96
3_200_3b	Feasible	1409.48	0	1736.63
3_200_4b	Feasible	5473.03	0	1767.65
3_200_5b	Feasible	8489.2	0	1799.23
3_200_10b	Feasible	31203.6	0	1799.69
3_200_15b	Feasible	61926.6	0	1799.69
3_200_20b	Feasible	82983.8	0	1799.89
3_300_2b	Feasible	317.844	0	1715.54
3_300_3b	Feasible	1444.62	0	1735.26
3_300_4b	Feasible	4905.09	0	1765.96
3_300_5b	Feasible	8270.16	0	1799.19
3_300_10b	Feasible	33925.4	0	1799.74
3_300_15b	Feasible	58358.4	0	1799.61
3_300_20b	Feasible	96176.2	0	1799.82
3_400_2b	Feasible	100.099	0	1799.21
3_400_3b	Feasible	1747.87	0	1799.29
3_400_4b	Feasible	5651.3	0	1799.2
3_400_5b	Feasible	8814.49	0	1799.11
3_400_10b	Feasible	33280.4	0	1799.54
3_400_15b	Feasible	62965.4	0	1799.42
3_400_20b	Feasible	85859.4	0	1799.52
3_500_2b	Feasible	160.295	0	1799.19
3_500_3b	Feasible	1688.88	0	1799.23
3_500_4b	Feasible	2930.39	0	1799.15
3_500_5b	Feasible	7005.89	0	1799.07
3_500_10b	Feasible	38800.9	0	1799.66
3_500_15b	Feasible	65216.2	0	1799.81
3_500_20b	Feasible	77116.9	0	1799.49
3_50_2c	Feasible	153.758	0	1799.98
3_50_3c	Feasible	1637.95	0	1799.76
3_50_4c	Feasible	4512.36	0	1799.6
3_50_5c	Feasible	10644.5	0	1799.68
3_50_10c	Feasible	33154.1	0	1799.81
3_50_15c	Feasible	63972.2	0	1799.16
3_50_20c	Feasible	88259.7	17472.9	1799.35
3_100_2c	Feasible	138.306	0	1723.01
3_100_3c	Feasible	1202.61	0	1780.96
3_100_4c	Feasible	4503.36	0	1799.29
3_100_5c	Feasible	8792.01	0	1799.52
3_100_10c	Feasible	37067.5	0	1799.75
3_100_15c	Feasible	72196.2	0	1799.77
3_100_20c	Feasible	79363.2	0	1799.24
3_200_2c	Feasible	169.712	0	1712.18
3_200_3c	Feasible	1839.59	0	1736.47
3_200_4c	Feasible	5273.1	0	1771.79
3_200_5c	Feasible	10119.1	0	1799.21
3_200_10c	Feasible	37618.4	0	1799.71
3_200_15c	Feasible	63285.8	0	1799.75
3_200_20c	Feasible	79399.4	0	1799.88
3_300_2c	Feasible	138.287	0	1706.92
3_300_3c	Feasible	1739.72	0	1737.47
3_300_4c	Feasible	4440.1	0	1771.05
3_300_5c	Feasible	9919.95	0	1797.16
3_300_10c	Feasible	43682.6	0	1799.68
3_300_15c	Feasible	64863.9	0	1799.77
3_300_20c	Feasible	83349.4	0	1799.8
3_400_2c	Feasible	158.381	0	1799.21
3_400_3c	Feasible	1755.22	0	1799.33
3_400_4c	Feasible	3366	0	1799.19
3_400_5c	Feasible	9366.14	0	1799.16
3_400_10c	Feasible	37574	0	1799.51
3_400_15c	Feasible	58118.1	0	1799.79
3_400_20c	Feasible	87625.7	0	1799.73
3_500_2c	Feasible	224.893	0	1799.18
3_500_3c	Feasible	1020.23	0	1799.09
3_500_4c	Feasible	3650.3	0	1799.16
3_500_5c	Feasible	8932.97	0	1799
3_500_10c	Feasible	36549.5	0	1798.98
3_500_15c	Feasible	66522.9	0	1799.81
3_500_20c	Feasible	83956	0	1799.96
3_50_2d	Feasible	275.211	0	1799.92
3_50_3d	Feasible	1531.66	0	1799.64
3_50_4d	Feasible	3918.02	0	1799.8
3_50_5d	Feasible	9918.96	0	1799.71
3_50_10d	Feasible	31332.9	0	1799.71
3_50_15d	Feasible	65884.7	0	1799.27
3_50_20d	Feasible	86192.5	18418	1799.26
3_100_2d	Feasible	229.948	0	1716.48
3_100_3d	Feasible	1171.16	0	1772.71
3_100_4d	Feasible	5347.41	0	1798.39
3_100_5d	Feasible	10214.8	0	1799.34
3_100_10d	Feasible	36873.9	0	1799.79
3_100_15d	Feasible	57447.8	0	1799.73
3_100_20d	Feasible	84352.8	0	1799.43
3_200_2d	Feasible	72.815	0	1716.7
3_200_3d	Feasible	1865.9	0	1750.44
3_200_4d	Feasible	2875.36	0	1770.78
3_200_5d	Feasible	6974.41	0	1799.28
3_200_10d	Feasible	33559	0	1799.69
3_200_15d	Feasible	64840.9	0	1799.83
3_200_20d	Feasible	84969.7	0	1799.87
3_300_2d	Feasible	153.483	0	1706.58
3_300_3d	Feasible	1276.1	0	1733.72
3_300_4d	Feasible	4221.08	0	1769.64
3_300_5d	Feasible	10297.6	0	1799.32
3_300_10d	Feasible	35065.5	0	1799.67
3_300_15d	Feasible	67186.6	0	1799.71
3_300_20d	Feasible	79232	0	1799.28
3_400_2d	Feasible	182.881	0	1799.39
3_400_3d	Feasible	1153.8	0	1799.14
3_400_4d	Feasible	5661.21	0	1799.07
3_400_5d	Feasible	9344.93	0	1798.64
3_400_10d	Feasible	35355.6	0	1799.28
3_400_15d	Feasible	68745.8	0	1799.64
3_400_20d	Feasible	72477.2	0	1799.74
3_500_2d	Feasible	61.047	0	1798.9
3_500_3d	Feasible	1233	0	1798.93
3_500_4d	Feasible	3266.17	0	1798.89
3_500_5d	Feasible	7963.28	0	1798.95
3_500_10d	Feasible	32786.4	0	1799.41
3_500_15d	Feasible	67032.5	0	1799.6
3_500_20d	Feasible	83892.2	0	1799.65
3_50_2e	Feasible	199.015	0	1799.75
3_50_3e	Feasible	1174.1	0	1799.63
3_50_4e	Feasible	6685.06	0	1799.33
3_50_5e	Feasible	10939.4	0	1799.23
3_50_10e	Feasible	33244.7	0	1799.29
3_50_15e	Feasible	53260	0	1798.58
3_50_20e	Feasible	87280.8	10118.4	1798.72
3_100_2e	Feasible	259.944	0	1749.81
3_100_3e	Feasible	1980.93	0	1749.35
3_100_4e	Feasible	4933.83	0	1798.75
3_100_5e	Feasible	8241.72	0	1798.76
3_100_10e	Feasible	37968.2	0	1799.17
3_100_15e	Feasible	61952.9	0	1799.46
3_100_20e	Feasible	85619.1	0	1799.07
3_200_2e	Feasible	69.019	0	1714.56
3_200_3e	Feasible	2925.48	0	1735.87
3_200_4e	Feasible	3988.26	0	1769.89
3_200_5e	Feasible	10487.1	0	1798.89
3_200_10e	Feasible	40131	0	1799.36
3_200_15e	Feasible	62643.9	0	1799.58
3_200_20e	Feasible	82492.7	0	1799.62
3_300_2e	Feasible	138.752	0	1714.41
3_300_3e	Feasible	1645.78	0	1729.11
3_300_4e	Feasible	5834.08	0	1764.85
3_300_5e	Feasible	9100.96	0	1797.07
3_300_10e	Feasible	37841.1	0	1799.47
3_300_15e	Feasible	53469.3	0	1799.64
3_300_20e	Feasible	88667.9	0	1799.43
3_400_2e	Feasible	327.772	0	1799.19
3_400_3e	Feasible	1545.31	0	1799.12
3_400_4e	Feasible	5973.58	0	1799.02
3_400_5e	Feasible	8186.98	0	1799.06
3_400_10e	Feasible	38396.5	0	1799.37
3_400_15e	Feasible	63347.5	0	1799.62
3_400_20e	Feasible	91552.3	0	1799.39
3_500_2e	Feasible	39.714	0	1799.06
3_500_3e	Feasible	706.12	0	1798.84
3_500_4e	Feasible	4125.47	0	1798.91
3_500_5e	Feasible	11284	0	1798.87
3_500_10e	Feasible	42432.6	0	1799.32
3_500_15e	Feasible	59802.2	0	1799.81
3_500_20e	Feasible	89721.6	0	1800.02
